"호선","외부코드","전철역코드","전철역명","출구번호","역세권명"
"5","544","2545",군자,"6",어린이대공원(정문)
"5","544","2545",군자,"5",능동사무소
"5","544","2545",군자,"7",세종초등학교
"5","544","2545",군자,"8",군자동사무소
"5","544","2545",군자,"1",군자교방면
"5","544","2545",군자,"1",장한평방면
"5","544","2545",군자,"2",용마사거리방면
"5","544","2545",군자,"4",용마초등학교
"5","544","2545",군자,"8",군자동
"5","544","2545",군자,"5",연세무척나은병원
"5","544","2545",군자,"7",메가박스 군자
"5","544","2545",군자,"1",삼원페이퍼갤러리
"5","544","2545",군자,"4",중곡종합사회복지관
"5","544","2545",군자,"8",세종초
"5","544","2545",군자,"3",광진구선거관리위원회
"5","544","2545",군자,"3",신한은행
"5","545","2546",아차산,"1",중곡시장방면
"5","545","2546",아차산,"4",유니버설발레단
"5","545","2546",아차산,"3",구의2동사무소
"5","545","2546",아차산,"4",어린이대공원후문
"5","545","2546",아차산,"5",능동
"5","545","2546",아차산,"1",중곡4동
"5","545","2546",아차산,"2",구의2동
"5","545","2546",아차산,"2",정립회관
"5","545","2546",아차산,"3",경복초등학교
"5","545","2546",아차산,"3",서울물연구원
"5","545","2546",아차산,"2",아차산생태공원
"5","545","2546",아차산,"4",선화예술고등학교
"5","545","2546",아차산,"4",유니버설아트센터
"5","545","2546",아차산,"5",서울시민교회
"5","545","2546",아차산,"2",동의초등학교
"5","545","2546",아차산,"2",아차산 방면
"5","546","2547",광나루,"2",서울시립광진청소년수련관
"5","546","2547",광나루,"1",몽골 울란바타르 문화진흥원
"5","546","2547",광나루,"4",양진중학교
"5","546","2547",광나루,"2",아차산(서울) 둘레길
"5","546","2547",광나루,"1","아차산, 아차산생태공원, 아차산해맞이광장"
"5","546","2547",광나루,"4",구의야구공원
"5","546","2547",광나루,"3","구리, 남양주 방면 버스정류장"
"5","546","2547",광나루,"4",국민연금공단
"5","546","2547",광나루,"3",극동아파트
"5","546","2547",광나루,"4",동서울터미널방면
"5","546","2547",광나루,"4","광진구청 청소과, 광진구 행정차고"
"5","546","2547",광나루,"4",광현교회
"5","546","2547",광나루,"2",광나루현대아파트
"5","546","2547",광나루,"2",광장교회
"5","546","2547",광나루,"2",장로회신학대학교
"5","546","2547",광나루,"3",광남초등학교
"5","546","2547",광나루,"3",광장종합사회복지관
"5","546","2547",광나루,"4",현대아파트
"5","546","2547",광나루,"2",광진정보도서관
"5","546","2547",광나루,"1",광장중학교
"5","546","2547",광나루,"2",워커힐푸르지오아파트
"5","546","2547",광나루,"3","광남중학교, 광남고등학교"
"5","546","2547",광나루,"1",광장동주민센터
"5","546","2547",광나루,"1",광장초등학교
"5","546","2547",광나루,"2",광진교(리버뷰 8번가)
"5","546","2547",광나루,"2",워커힐아파트
"5","546","2547",광나루,"2",워커힐호텔(워커힐 길)
"5","546","2547",광나루,"3",삼성아파트
"5","546","2547",광나루,"4",광나루길
"5","546","2547",광나루,"4",광나루지구대
"5","546","2547",광나루,"2",예스24 라이브홀
"5","546","2547",광나루,"4",양진초등학교
"5","547","2548",천호,"1",문구거리
"5","547","2548",천호,"5",강동종합사회복지관
"5","547","2548",천호,"5",로데오거리
"5","547","2548",천호,"2",농협
"5","547","2548",천호,"3",신한은행
"5","547","2548",천호,"1",천호대교방면
"5","547","2548",천호,"2",광진사거리
"5","547","2548",천호,"3",삼성전자A/S
"5","547","2548",천호,"5",천호구사거리
"5","547","2548",천호,"3",하나은행 천호동지점
"5","547","2548",천호,"2",천호2동
"5","547","2548",천호,"5",천호3동주민센터
"5","547","2548",천호,"6",성내종합시장
"5","547","2548",천호,"3","2001아울렛"
"5","547","2548",천호,"6",롯데시네마
"5","547","2548",천호,"9",풍납1동
"5","547","2548",천호,"10",풍납1동주민센터
"5","547","2548",천호,"1",한강시민공원(광나루지구)방면
"5","547","2548",천호,"4",천호3동
"5","547","2548",천호,"5",천호시장
"5","547","2548",천호,"5",이마트
"5","547","2548",천호,"7",성내2동
"5","547","2548",천호,"8",풍납로
"5","547","2548",천호,"8",강동병원
"5","547","2548",천호,"8",종로간호학원
"5","547","2548",천호,"9",풍납동우체국
"5","547","2548",천호,"9",광성교회
"5","547","2548",천호,"10",풍납토성
"5","547","2548",천호,"6","우리은행, 국민은행"
"5","547","2548",천호,"5",기업은행
"5","547","2548",천호,"9",삼성생명
"5","547","2548",천호,"10",이스턴베니비스 예식장
"5","547","2548",천호,"3","천호공원,강동구립해공도서관,강동구립해공노인복지관"
"5","547","2548",천호,"5",강동미즈여성병원
"5","547","2548",천호,"3",에이스아이티교육원
"5","547","2548",천호,"3",천호우체국
"5","547","2548",천호,"2",공구거리
"5","548","2549",강동,"1",천호119안전센터
"5","548","2549",강동,"3",조은마디병원
"5","548","2549",강동,"2",동신중학교
"5","548","2549",강동,"4","광주,하남방면 버스정류장"
"5","548","2549",강동,"1",강동종합사회복지관
"5","548","2549",강동,"4",엘웨딩홀
"5","548","2549",강동,"4",광장웨딩홀
"5","548","2549",강동,"2",신한은행
"5","548","2549",강동,"1",힐탑오피스텔
"5","548","2549",강동,"3","국민연금 강동,하남지사"
"5","548","2549",강동,"3",제일은행
"5","548","2549",강동,"3",SK허브진
"5","548","2549",강동,"2",KT강동지사(강동전화국)
"5","548","2549",강동,"2",한림대학교강동성심병원
"5","548","2549",강동,"3",길동사거리 방면
"5","548","2549",강동,"3",강동웨딩문화센터
"5","548","2549",강동,"4",강동구청 방면
"5","548","2549",강동,"3",성내3동 방면
"5","548","2549",강동,"4",성내종합사회복지관
"5","548","2549",강동,"1",천호3동주민센터
"5","548","2549",강동,"1",천호3치안센터
"5","548","2549",강동,"2",천호현대타워아파트
"5","548","2549",강동,"3",고은빛산부인과
"5","548","2549",강동,"2",국민건강보험공단 강동지사
"5","548","2549",강동,"2",프라하웨딩홀
"5","548","2549",강동,"4",강동외국인근로자센터(성내종합사회복지관內)
"5","548","2549",강동,"1",강동미즈여성병원
"5","548","2549",강동,"2",강동세무서
"5","548","2549",강동,"3",성내도서관
"5","549","2550",길동,"3",천년의미소 미술학원
"5","549","2550",길동,"3",은평교회
"5","549","2550",길동,"1",한국문화센터 강동지부
"5","549","2550",길동,"2",길동 복조리 시장
"5","549","2550",길동,"1",국민건강보험공단
"5","549","2550",길동,"2",길동주민센터
"5","549","2550",길동,"2",강동도서관
"5","549","2550",길동,"1",천동초등학교
"5","549","2550",길동,"1",KT강동지사
"5","549","2550",길동,"2",우성아파트
"5","549","2550",길동,"2",길동초등학교
"5","549","2550",길동,"3",길동교회
"5","549","2550",길동,"3",강동우체국
"5","549","2550",길동,"1",강동세무서
"5","550","2551",굽은다리,"3",삼익가든아파트
"5","550","2551",굽은다리,"3",상암길
"5","550","2551",굽은다리,"2",성덕여중
"5","550","2551",굽은다리,"2",천호중학교
"5","550","2551",굽은다리,"4",KT&G
"5","550","2551",굽은다리,"4",동서울종합시장
"5","550","2551",굽은다리,"3",명일1동 주민센터
"5","550","2551",굽은다리,"1",천호1동 주민센터
"5","550","2551",굽은다리,"1",십자성마을
"5","550","2551",굽은다리,"3",사랑플러스병원
"5","550","2551",굽은다리,"4",삼익파크아파트
"5","550","2551",굽은다리,"1",홈플러스강동점
"5","550","2551",굽은다리,"2",성덕고등학교
"5","550","2551",굽은다리,"4",롯데하이마트
"5","550","2551",굽은다리,"2",강동구민회관
"5","551","2552",명일,"3",서울장애인종합복지관
"5","551","2552",명일,"4",명일전통시장
"5","551","2552",명일,"4",신한은행(명일역지점)
"5","551","2552",명일,"1",성덕여자중학교
"5","551","2552",명일,"1",성덕고등학교
"5","551","2552",명일,"3",고명초등학교
"5","551","2552",명일,"2",롯데캐슬아파트
"5","551","2552",명일,"2",국민은행(명일동지점)
"5","551","2552",명일,"4",명일1동주민센터
"5","551","2552",명일,"4",대신증권(명일동지점)
"5","551","2552",명일,"4",국민은행(명일역자동화점)
"5","551","2552",명일,"1",천호1동
"5","551","2552",명일,"2",명일초등학교
"5","551","2552",명일,"3",서울특별시동부기술교육원
"5","551","2552",명일,"2",프라이어팰리스아파트
"5","551","2552",명일,"3",삼익그린2차아파트
"5","551","2552",명일,"3",래미안명일역솔베뉴
"5","551","2552",명일,"3",아남아파트
"5","551","2552",명일,"4",명일여자고등학교
"5","551","2552",명일,"4",LG아파트
"5","551","2552",명일,"3",명덕초등학교
"5","551","2552",명일,"3",명원초등학교
"5","551","2552",명일,"2",암사3동
"5","551","2552",명일,"3",서울시립고덕양로원
"5","551","2552",명일,"4",우리은행(명일동지점)
"5","551","2552",명일,"1",강동구 미래교육혁신센터
"5","551","2552",명일,"4",강동청소년회관
"5","551","2552",명일,"4",명일우체국
"5","551","2552",명일,"4",명일1지구대
"5","552","2553",고덕,"3",한국구화학교
"5","552","2553",고덕,"5",명일여고
"5","552","2553",고덕,"3",고덕아이파크
"5","552","2553",고덕,"3",광문고등학교
"5","552","2553",고덕,"4",한영고등학교
"5","552","2553",고덕,"4",한영외국어고등학교
"5","552","2553",고덕,"5",명원초등학교
"5","552","2553",고덕,"4",이마트
"5","552","2553",고덕,"4",강동경희대병원
"5","552","2553",고덕,"5",주양쇼핑
"5","552","2553",고덕,"1",배재현대아파트
"5","552","2553",고덕,"2",배재고등학교
"5","552","2553",고덕,"5",명일2동주민센타
"5","552","2553",고덕,"2",서울장애인종합복지관
"5","552","2553",고덕,"3",고덕평생학습관
"5","552","2553",고덕,"4",한영중학교
"5","552","2553",고덕,"5",삼환아파트
"5","552","2553",고덕,"1",고덕래미안힐스테이트
"5","552","2553",고덕,"4",강동아트센터
"5","552","2553",고덕,"3",서울컨벤션고등학교
"5","552","2553",고덕,"3",우성원
"5","552","2553",고덕,"3",온조대왕문화체육관
"5","552","2553",고덕,"2",배재중학교
"5","552","2553",고덕,"1",묘곡초등학교
"5","552","2553",고덕,"2",명일중학교
"5","552","2553",고덕,"3",고덕상록아파트
"5","552","2553",고덕,"4",명일2파출소
"5","552","2553",고덕,"5",삼익그린맨션
"5","552","2553",고덕,"5",신동아아파트
"5","553","2554",상일동,"7",고덕동우체국
"5","553","2554",상일동,"7",상일동주민센터
"5","553","2554",상일동,"7",상일파출소
"5","553","2554",상일동,"7",고덕아르테온(336~341동)
"5","553","2554",상일동,"7",고현초등학교
"5","553","2554",상일동,"1",강덕초등학교
"5","553","2554",상일동,"8",도시농업 파믹스센터
"5","553","2554",상일동,"8",명일근린공원
"5","553","2554",상일동,"6",고덕아르테온(301∼335)
"5","553","2554",상일동,"5",고덕센트럴아이파크
"5","553","2554",상일동,"5",고덕사회체육센터
"5","553","2554",상일동,"1",광문고등학교
"5","553","2554",상일동,"1",고덕중학교
"5","553","2554",상일동,"1",고덕2동주민센터
"5","553","2554",상일동,"5",한국시각장애인복지관
"5","553","2554",상일동,"4","고덕리엔파크 1,2단지"
"5","553","2554",상일동,"5",고덕아르테온(301∼335)
"5","553","2554",상일동,"2",고덕그라시움(140~153)
"5","553","2554",상일동,"1",온조대왕문화체육관
"5","553","2554",상일동,"4",고덕센트럴푸르지오
"5","553","2554",상일동,"3",고덕그라시움(140~153)
"5","553","2554",상일동,"1",고덕그라시움(101~139)
"5","553","2554",상일동,"2",고덕초등학교
"5","553","2554",상일동,"1",고덕평생학습관
"5","553","2554",상일동,"1",한국구화학교(우성원)
"5","553","2554",상일동,"5",주공 6단지(재건축중)
"5","553","2554",상일동,"5",고일초등학교
"5","553","2554",상일동,"7",고덕숲아이파크
"5","553","2554",상일동,"7",고덕롯데캐슬베네루체
"5",P549,"2555",둔촌동,"2",둔촌1동
"5",P549,"2555",둔촌동,"1",둔촌중학교
"5",P549,"2555",둔촌동,"2",동북고등학교
"5",P549,"2555",둔촌동,"1",둔촌고등학교
"5",P549,"2555",둔촌동,"1",한산초등학교
"5",P549,"2555",둔촌동,"4",길동사거리 방면
"5",P549,"2555",둔촌동,"3",성내동우체국
"5",P549,"2555",둔촌동,"1",중앙보훈병원
"5",P549,"2555",둔촌동,"2",둔촌초등학교
"5",P549,"2555",둔촌동,"2",한전(강동지점)
"5",P549,"2555",둔촌동,"2",위례초등학교
"5",P549,"2555",둔촌동,"3",성내3동주민센터
"5",P549,"2555",둔촌동,"1",한산중학교
"5",P550,"2556",올림픽공원,"4",한국체육대학교
"5",P550,"2556",올림픽공원,"2",오륜치안센터
"5",P550,"2556",올림픽공원,"2",오륜초등학교
"5",P550,"2556",올림픽공원,"4",서울체육고등학교
"5",P550,"2556",올림픽공원,"1",보성고등학교
"5",P550,"2556",올림픽공원,"1",방이119안전센터
"5",P550,"2556",올림픽공원,"1",보성중학교
"5",P550,"2556",올림픽공원,"3",[우수경관조망명소]올림픽공원
"5",P550,"2556",올림픽공원,"1",오륜중학교
"5",P550,"2556",올림픽공원,"4",서울체육중학교
"5",P550,"2556",올림픽공원,"2",올림픽선수촌아파트
"5",P550,"2556",올림픽공원,"2",오륜동주민센터
"5",P550,"2556",올림픽공원,"1",동북고등학교
"5",P550,"2556",올림픽공원,"1",강동교육청 강동송파Wee센터
"5",P550,"2556",올림픽공원,"3",국민체육진흥공단
